"name";"intcode";"barcode";"price";"dept";"tag";"unit"
"Видеокарта PCI-E 2048МБ GIGABYTE ""GV-N730D5-2GI"" (GeForce GT 730, DDR5, D-Sub, DVI, HDMI)";"12193";"0000000000000";"4600";"2";"1";"шт"
"Кабель DVI-D Dual Link Flextron ""CDD-BAS-DL-3.0-01-HB-P1"", 30AWG, позолоченные контакты, с ферритовы";"12194";"0000000000000";"250";"2";"1";"шт"
"Видеокарта Palit ""GeForce GT 710 2ГБ"" (GeForce GT 710, DDR3, D-Sub, DVI, HDMI) (PCI-E) NEAT7100HD46-";"12195";"0000000000000";"2690";"2";"1";"шт"
"Жесткий диск 500ГБ 2.5"" Seagate ""BarraCuda ST500LM030"", 5400об./мин., 128МБ (SATA III)";"12196";"0000000000000";"2980";"2";"1";"шт"
"3,5 мм стерео аудио AUX кабель ";"12197";"0000000000000";"75";"2";"1";"шт"
"Микро USB нейлон плетеный  кабель";"12198";"0000000000000";"150";"2";"1";"шт"
"Универсальное зарядное устройство тройной USB ";"12199";"0000000000000";"150";"2";"1";"шт"
"Проектор Benq MX507 DLP 3200Lm (1024x768) 13000:1 ресурс лампы:4500часов 1.8кг";"12200";"0000000000000";"26000";"2";"1";"шт"
"Многофункциональное устройство (МФУ): лазерное, Kyocera FS-1125MFP";"12201";"0000000000000";"18086";"2";"1";"шт"
"Ноутбук Lenovo Ideapad 330 14
";"12202";"0000000000000";"17285";"2";"1";"шт"
"ПК IRU Office 312 MT P G5400 (3.7)/4Gb/500Gb 7.2k/UHDG 610/Free DOS/GbitEth/400W/черный";"12203";"0000000000000";"18850";"2";"1";"шт"
"ПО Win Home 10 64Bit Russian 1pk DSP OEI DVD";"12204";"0000000000000";"7800";"2";"1";"шт"
"ПО Microsoft Office Home and Business 2016 64 Russian Only DVD (T5D-02705)";"12205";"0000000000000";"15688";"2";"1";"шт"
"Тонер Картридж Cactus CS-TN1075 черный HL-1110/1112/1510/1512/1810/1815 (1000стр.)";"12206";"0000000000000";"890";"2";"1";"шт"
"Бумага Hi-Black A200402U Фотобумага глянцевая односторонняя (Hi-image paper)  A4, 210 г/м, 100 л. (H210-A4-100)     ";"12207";"0000000000000";"650";"2";"1";"шт"
"Фотобумага матовая односторонняя (NetProduct) A4 190 г/м 100л.";"12208";"0000000000000";"510";"2";"1";"шт"
"Фотобумага Lomond 0102055 0102055 A4/160г/м2/50л./белый глянцевое для струйной печати";"12209";"0000000000000";"450";"2";"1";"шт"
"Фотобумага LOMOND Односторонняя Матовая A4/160/100л.";"12210";"0000000000000";"450";"2";"1";"шт"
"Флэш Диск  ADATA 16Gb Flash Drive  UV150 AUV150-16G-RBK {USB3.0, Black}";"12211";"0000000000000";"490";"2";"1";"шт"
"Флэш-накопитель USB 3.0 Flash Drive 16GB Smartbuy Crown Blue (SB16GBCRW-Bl)";"12212";"0000000000000";"490";"2";"1";"шт"
"Флеш Диск Transcend 16Gb Jetflash 350 TS16GJF350 USB2.0 черный";"12213";"0000000000000";"490";"2";"1";"шт"
"Бумага 210х297 мм (А4) Canon Premium label";"12214";"0000000000000";"280";"2";"1";"шт"
"Флеш карта microSDHC 32Gb Class10 AData AUSDH32GUICL 10-R";"12215";"0000000000000";"590";"2";"1";"шт"
"Карта памяти  microSDHC 32GB ADATA  UHS-1 CL10 (AUSDH32GUICL10-RA1) + SD adaptor";"12216";"0000000000000";"610";"2";"1";"шт"
"Ноутбук Lenovo IdeaPad 330-14AST AMD E2-9000 (1.8)/4G/128G SSD/14.0""FHD AG/Int:AMD R2/noODD/BT/DOS (81D5006XRU) Grey";"12217";"0000000000000";"18200";"2";"1";"шт"
"МФУ Kyocera Ecosys FS-1125MFP, лазерный принтер/сканер/копир/факс A4, 25 стр/мин, 1800x600 dpi, 64 Мб, ADF, дуплекс, подача: 251 лист., вывод: 100 лист., Ethernet, USB, ЖК-панель";"12218";"0000000000000";"20100";"2";"1";"шт"
"Проектор ViewSonic PA503S [VS16905] {DLP 3600Lm (800x600) 22000:1 ресурс лампы:5000часов 1xUSB typeB 1xHDMI 2.12кг}";"12219";"0000000000000";"23140";"2";"1";"шт"
"ПК IRU Office 313 MT i3 7100 (3.9)/4Gb/1Tb 7.2k/HDG630/Free DOS/GbitEth/400W/черный+Монитор 21.5"" ViewSonic VA2261-6 gl.Black 1920x1080, 5ms, 200 ";"12220";"0000000000000";"28747.4";"2";"1";"шт"
"Принтер Epson L120, 4-цветный струйный СНПЧ A4, 8.5 (4.5 цв) стр/мин, 720x720 dpi, подача: 50 лист., USB (старт.чернила - около 2000 ч/б стр, 3500 цв. стр.,";"12221";"0000000000000";"7890";"2";"1";"шт"
"Фотоаппарат SONY DSC-W830S Silver <20Mp, 8x zoom, 2.7"", SDXC, 720P> [DSCW830B.RU3] ";"12222";"0000000000000";"11600";"2";"1";"шт"
"Замена процессора intel"" Pentium D""3.2Ггц.";"12223";"0000000000000";"700";"2";"1";"шт"
"Ноутбук Acer Aspire A315-21G-997L A9 9420/4Gb/500Gb/AMD Radeon 520 2Gb/15.6""/HD (1366x768)/Linux/black/WiFi/BT/Cam";"12224";"0000000000000";"24844";"2";"1";"шт"
"Ноутбук Dell Inspiron 3573 Pentium Silver N5000/4Gb/1Tb/DVD-RW/Intel HD Graphics/15.6""/HD (1366x768)/Linux/grey/WiFi/BT/Cam";"12225";"0000000000000";"27100";"2";"1";"шт"
"Мышь Gembird MUSW-200 Black-Orange USB {Мышь беспроводная, soft touch, черн/оранж, 2кн.+колесо-кнопка, 2.4ГГц}";"12226";"0000000000000";"490";"2";"1";"шт"
"Монитор LCD AOC 21.5"" E2270SWHN черный {LED, LCD, 1920x1080, 5 ms, 90°/65°, 200 cd/m, 20M:1, +HDMI}";"12227";"0000000000000";"9700";"2";"1";"шт"
"Автоматизированное рабочее место (АРМ)(Системный блок G4560 3.5 ГГц,ASUS H110M-C,DDR4 8Gb,1 Тб";"комплект клавиатура + мышьOKLICK 620M";"монитор LG 22MP48D-P)";"12228";"0000000000000";"24490";"2";"1";"шт"
"Ноутбук Acer Extensa EX2540-33A0 15.6"" FHD, Intel Core i3-6006U, 6Gb, 1Tb, DVD-RW, Linux, черный (NX.EFHER.065)";"12229";"0000000000000";"33820";"2";"1";"шт"
"Диагнозтика ПК";"12230";"0000000000000";"200";"2";"1";"шт"
"Ноутбук Dell Inspiron 3573 Pentium Silver N5000/4Gb/1Tb/DVD-RW/Intel HD Graphics/15.6""/HD (1366x768)/Linux/red/WiFi/BT/Cam";"12231";"0000000000000";"23600";"2";"1";"шт"
"Ноутбук HP 15-bs158ur 15.6"""" HD/i3 5005U/4Gb/500Gb/DVDrw/Int:Intel HD/Cam/BT/WiFi/Jet Black/DOS (3XY59EA) Ноутбук";"12232";"0000000000000";"24990";"2";"1";"шт"
"Ноутбук  HP 250 G6 Pentium N5000 1.10GHz,15.6"" HD (1366x768) AG,4Gb DDR4(1),500Gb 5400,DVDRW,31Wh,2.1kg,1y,Dark,DOS";"12233";"0000000000000";"23390";"2";"1";"шт"
"Передача отчетности по ТКС в ФНС (корр.)";"12234";"0000000000000";"150";"2";"1";"шт"
"Перенос цифровых данных";"12235";"0000000000000";"1500";"2";"1";"шт"
"Подключение обособленных АРМ врача к сети передачи данных ЕМИС КО";"12236";"0000000000000";"7000";"1";"1";"шт"
"Подарочный набор ";"12237";"0000000000000";"490";"2";"1";"шт"
"Мышь беспроводная Gembird MUSW-400-G, синяя, 3кн.+колесо";"12238";"0000000000000";"490";"2";"1";"шт"
"МФУ HP LaserJet Pro MFP M132a RU, лазерный принтер/сканер/копир A4, 1200dpi, 22 ppm, 128 Mb, 1 tray 150, USB, Flatbed, Cartridge 1400 pages in box, 1y warr., (замена CZ177A M125ra)";"12239";"0000000000000";"9190";"2";"1";"шт"
"Картридж для лазерного принтера «HP LaserJet Pro P1606DN» ,МФУ «HP LaserJet Pro M1536dnf»";"12240";"0000000000000";"285";"2";"1";"шт"
"Картридж для лазерного принтера «HP LaserJet Pro P1606DN» ,МФУ «HP LaserJet Pro M1536dnf»";"12241";"0000000000000";"365.84";"2";"1";"шт"
"Картридж NV Print CE285A";"12242";"0000000000000";"590";"2";"1";"шт"
"ПК IRU Office 313 MT i3 8100 (3.6)/8Gb/1Tb 7.2k/UHDG 630/Free DOS/GbitEth/400W/черный";"12243";"0000000000000";"26700";"2";"1";"шт"
"AutoCAD LT 2020Commercial New Single-user ELD Annual Subscription PROMO 057L1-WW5066-T162";"12244";"0000000000000";"14300";"2";"1";"шт"
"Картридж струйный HP 122 CR340HE черный/трехцветный набор карт. для HP DJ 1050/2050/2050s";"12245";"0000000000000";"1890";"2";"1";"шт"
"Кабель FTP 4 пары кат.5e Exegate CCA, экран, серый";"12246";"0000000000000";"16";"2";"1";"м"
"Заправка картриджа kyocera TK-1110";"12247";"0000000000000";"350";"1";"1";"шт"
"Матрица для sony valio15.6 1366*768/LED/40p/st";"12248";"0000000000000";"3500";"2";"1";"шт"
"Заправка картриджа Samsung ML4200";"12249";"0000000000000";"350";"1";"1";"шт"
"Цифровая фотокамера Sony CYBER-SHOT DSC-W830 DSCW830B.RU3 Black {20.1Mpix,8x opt zoom,2.7""LCD}";"12250";"0000000000000";"8500";"1";"1";"шт"
"Колонки Defender AURORA S20 { 2x10 Вт RMS,20-20000 Гц, разъём для наушников } 65419";"12251";"0000000000000";"1600";"2";"1";"шт"
"Ноутбук HP 15-bs183ur Pentium 4417U/4Gb/500Gb/DVD-RW/Intel HD Graphics 610/15.6""/HD (1366x768)/Free DOS/black/WiFi/BT/Cam";"12252";"0000000000000";"24302";"2";"1";"шт"
"Память SO-DIMM DDR3 4Gb (pc-12800) 1600MHz 1,35V Apacer Retail AS04GFA60CATBGJ/DV.04G2K.KAM";"12253";"0000000000000";"2000";"2";"1";"шт"
"Память SO-DIMM DDR3 4Gb (pc-12800) 1600MHz 1,35V Apacer Retail AS04GFA60CATBGJ/DV.04G2K.KAM";"12254";"0000000000000";"1500";"2";"1";"шт"
"Переходник HDMI-VGA Cablexpert A-HDMI-VGA-04, 19M/15F, провод 15см";"12255";"0000000000000";"294";"2";"1";"шт"
"Переходник HDMI-VGA Cablexpert A-HDMI-VGA-04, 19M/15F, провод 15см";"12256";"0000000000000";"560";"1";"1";"шт"
"вентилятор CROWN Кулер для процессора CM-92 (Для Intel и AMD, TDP до 95 Ватт, 2шт. медных теплопроводных трубок , Гидродинамическии? подшипник, Размер: 117*79*113 мм)";"12257";"0000000000000";"900";"2";"1";"шт"
"Наушники Perfeo PF-CMS-ORG наушники внутриканальные COMMAS оранжевые";"12258";"0000000000000";"90";"2";"1";"шт"
"Наушники Perfeo наушники внутриканальные BASE голубые PF-BAS-AZR";"12259";"0000000000000";"90";"2";"1";"шт"
"Чернила Premium для принтеров Canon/Epson/HP/Lexmark Black 500 мл водн ProfiLine";"12260";"0000000000000";"500";"2";"1";"шт"
"Чернила Premium для принтеров Canon/Epson/HP/Lexmark Cyan 500 мл водн ProfiLine";"12261";"0000000000000";"500";"2";"1";"шт"
"Чернила Premium для принтеров Canon/Epson/HP/Lexmark Magenta 500 мл водн ProfiLine";"12262";"0000000000000";"500";"2";"1";"шт"
"Чернила Premium для принтеров Canon/Epson/HP/Lexmark Yellow 500 мл водн ProfiLine";"12263";"0000000000000";"500";"2";"1";"шт"
"Чернила для Epson универсальные Black 100 мл водн Colouring";"12264";"0000000000000";"250";"2";"1";"шт"
"Чернила для Epson универсальные Magenta 100 мл водн Colouring";"12265";"0000000000000";"250";"2";"1";"шт"
"Чернила для Epson универсальные Yellow 100 мл водн Colouring";"12266";"0000000000000";"250";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Black 250 мл водн ProfiLine";"12267";"0000000000000";"350";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Cyan 100 мл водн Colouring";"12268";"0000000000000";"250";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Cyan 250 мл водн ProfiLine";"12269";"0000000000000";"350";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Light Cyan 100 мл водн Colouring";"12270";"0000000000000";"250";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Light Magenta 100 мл водн Colouring";"12271";"0000000000000";"250";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Magenta 250 мл водн ProfiLine";"12272";"0000000000000";"350";"2";"1";"шт"
"Чернила для принтеров Epson универсальные Yellow 250 мл водн ProfiLine";"12273";"0000000000000";"350";"2";"1";"шт"
"Картридж струйный Canon CL-446 8285B001 многоцветный для Canon MG2440/MG2540";"12274";"0000000000000";"1700";"2";"1";"шт"
"Мышь Gembird MUSW-320 Black-Red USB (Мышь беспроводная, 2кн.+колесо-кнопка)";"12275";"0000000000000";"500";"2";"1";"шт"
"Мышь Gembird MUSOPTI8-807U, черный, USB, 1000DPI";"12276";"0000000000000";"250";"2";"1";"шт"
"Мышь Gembird MUSOPTI9 -904U, черный, USB, 1000DPI";"12277";"0000000000000";"250";"2";"1";"шт"
"Мышь SVEN RX-112 USB";"12278";"0000000000000";"250";"2";"1";"шт"
"Мышь SVEN RX-112 USB+PS/2 чёрная SV-03200112UPSB";"12279";"0000000000000";"250";"2";"1";"шт"
"Флеш Диск Verbatim 16Gb Mini Graffiti Edition 49412 USB2.0 синий/рисунок";"12280";"0000000000000";"490";"2";"1";"шт"
"Флеш Диск Verbatim 16Gb Mini Graffiti Edition 49413 USB2.0 зеленый/рисунок";"12281";"0000000000000";"490";"2";"1";"шт"
"Флеш Диск Verbatim 16Gb Mini Elements Edition 49406 USB2.0 черный/рисунок";"12282";"0000000000000";"490";"2";"1";"шт"
"Флеш Диск Verbatim 16Gb Mini Elements Edition 49408 USB2.0 зеленый/рисунок";"12283";"0000000000000";"250";"2";"1";"шт"
"Флеш Диск Verbatim 16Gb Mini Elements Edition 49407 USB2.0 белый/рисунок";"12284";"0000000000000";"750";"2";"1";"шт"
"Флэш Диск Verbatim USB Drive 16Gb Mini Cassette Edition Black 49397 {USB2.0}";"12285";"0000000000000";"490";"2";"1";"шт"
"Флеш накопитель 16GB SanDisk CZ50 Cruzer Blade, USB 2.0, Pink";"12286";"0000000000000";"490";"2";"1";"шт"
"Флэш карта Micro SecureDigital 32Gb Perfeo PF32GMCSH10A {MicroSDHC Class 10, SD adapter}";"12287";"0000000000000";"690";"2";"1";"шт"
"Карта памяти QUMO MicroSDHC 32GB Сlass 10 с адаптером SD, черно-красная картонная упаковка";"12288";"0000000000000";"690";"2";"1";"шт"
"Флеш накопитель 16GB Mirex City, USB 2.0, Желтый";"12289";"0000000000000";"490";"2";"1";"шт"
"Флэш-накопитель  32 ГБ  Mirex CITY BLUE 32GB";"12290";"0000000000000";"650";"2";"1";"шт"
"Флеш накопитель 32GB ADATA UV240, USB 2.0, Белый";"12291";"0000000000000";"690";"2";"1";"шт"
"Флеш накопитель 32GB ADATA UV240, USB 2.0, Черный";"12292";"0000000000000";"690";"2";"1";"шт"
"Кронштейн для проекторов KROMAX PROJECTOR-45W";"12293";"0000000000000";"950";"2";"1";"шт"
"Кабель HDMI-HDMI ver1.4 19M/19M 10м, позолоченные контакты Ферритовые кольца. ";"12294";"0000000000000";"800";"2";"1";"шт"
"Монитор 21.5"" ViewSonic VA2261-6 gl.Black 1920x1080, 5ms, 200 cd/m2, 700:1 (DCR 50M:1), D-Sub, DVI-D (HDCP), vesa";"12295";"0000000000000";"8500";"2";"1";"шт"
"Колонки Genius SP-HF160 Wood, 4W, USB power, 2 колонки в комплекте Колонки Genius SP-HF160 Wood, 4W, USB power, 2 колонки в комплекте";"12296";"0000000000000";"560";"2";"1";"шт"
"Мышь Мышь Gembird MUSOPTI8-808U, черный, USB, 1000DPI";"12297";"0000000000000";"250";"2";"1";"шт"
"Флеш накопитель 16GB Kingston DataTraveler SWIVL USB 3.1 (Metal/color)";"12298";"0000000000000";"490";"2";"1";"шт"
"МФУ Canon i-SENSYS MF3010, лазерный принтер/сканер/копир A4, 18 стр/мин, 1200x600 dpi, 64 Мб, подача: 150 лист., вывод: 100 лист., USB (max 8000 стр/мес. Старт.к-ж 700 стр.)";"12299";"0000000000000";"18900";"2";"1";"шт"
"Карта памяти microSDHC MIREX 16GB (UHS-I, class 10)13612-MCSUHS16";"12300";"0000000000000";"490";"2";"1";"шт"
"Флеш накопитель Micro SecureDigital 32Gb Perfeo PF32GMCSH10AES {MicroSDHC Class 10, SD adapter}";"12301";"0000000000000";"690";"2";"1";"шт"
"Перезаправляемые картриджи  T0921-T0924 для Epson Stylus C91/CX4300/TX106/TX109/TX117/TX119/T26/T27 водн заправленные 4*12 мл с чипом ProfiLine";"12302";"0000000000000";"690";"2";"1";"шт"
"ПК IRU Office 313 MT i3 8100 (3.6)/4Gb/1Tb 7.2k/UHDG 630/Free DOS/GbitEth/400W/черный";"12303";"0000000000000";"25500";"2";"1";"шт"
"Флеш Диск Sandisk 16Gb Cruzer Blade SDCZ50-016G-B35 USB2.0 черный";"12304";"0000000000000";"490";"2";"1";"шт"
"Клавиатура GK-115, USB, черный, поверхность- шлифованный алюминий";"12305";"0000000000000";"350";"2";"1";"шт"
"Клавиатура DEFENDER Element HB-520 USB B Черный 45522";"12306";"0000000000000";"380";"2";"1";"шт"
"Клавиатура CBR KB 116 Black USB, Клавиатура 104 кл., slim, провод 1.4м";"12307";"0000000000000";"350";"2";"1";"шт"
